105	7
119	3, 18
123	60
135	90
155	57
165	70
202	74
240	56
284	9, 88
301	94
398	84
410	75
413	66
444	22
550	20, 92
563	72
567	54
579	96
589	37
638	91
645	83
666	5, 76
709	64
729	79
772	39
781	28
782	30
804	80
806	36
836	32, 97
854	1
859	27
876	26
888	82
889	46
907	89
923	10
924	35
926	73
946	24
960	99
963	21
972	15
973	17
991	50
1001	55
1030	86, 95
1040	98
1055	81, 87, 93
1056	2, 43, 51, 67
1069	59
1074	69
1093	65
1094	6, 23
1096	14
1169	68
1181	16
1224	8, 78
1253	49
1287	71
1309	52
1389	11
1398	38
1399	44, 61
1425	4, 58
1428	34
1492	13
1505	41
1538	77
1539	40
1540	53, 85
2	35
21	85
28	31
39	12
53	45
83	7, 33
100	62
106	0
124	60
131	90
134	18, 59
154	57
194	70
242	98
265	9, 64
317	94
409	75
442	22
443	66
533	72
564	96
570	20
571	92
629	56
639	91
645	37
646	83
663	24
667	76
676	5
707	88
730	79
734	74
773	28
780	30
803	11
805	36
844	80
845	1, 4, 44, 58, 61
848	26
853	48, 63
860	27
866	32, 97
903	89
913	29
923	46
933	84
962	99
964	21
968	73
1001	17
1002	19, 25, 40, 42, 47, 95
1003	15, 41
1008	69
1017	54
1022	50
1031	86
1046	2, 51
1054	43, 67
1075	81
1076	6, 23, 93
1085	3
1119	14
1124	65
1170	68
1182	16
1204	78
1245	8
1285	71
1287	39, 49
1308	52
1388	38
1430	34
1461	13
1503	10, 82
1505	53
1529	87
1537	77
1538	55
2	81
3	40
4	35
17	20
25	19, 25, 42, 47
26	31
50	48
58	92
86	46
107	0, 33
125	62
151	60
162	57
166	59
199	74
237	37
241	98
299	9, 64, 88, 94
429	84
436	66
439	16
443	34
565	72
577	96
591	69
641	91
646	56
664	24
668	83
676	70
677	5, 76
710	27
712	14
746	79
769	39
802	11
827	28, 30, 36
854	26
857	1
858	80
861	73
868	32, 97
876	89
885	77
886	63
938	29
970	99
1003	17
1004	15, 41
1007	21
1013	45, 86, 95
1014	55
1018	54
1053	2, 43, 51, 67
1066	90
1078	6, 23
1086	3, 18
1087	12
1122	85
1123	7, 65
1138	75
1244	8, 78
1267	53, 68
1285	49
1305	22
1306	71
1330	52
1386	38
1443	4, 58
1444	44, 61
1489	10, 13
1531	82
1537	87, 93
1547	50
4	43, 87
23	35
24	40
33	29
50	19, 25, 42, 45, 47, 86, 95
51	31
57	76
86	65
88	63
101	32, 97
136	90
165	59
192	57
236	64, 74
261	98
320	9, 88
336	94
416	75
431	89
441	34
473	22, 66
576	72
588	20
608	92
609	37
612	54
627	71
664	8, 78
668	56
669	60, 62
679	83
692	91
703	5
704	70
707	24, 27
710	79
712	52
732	49
770	28
801	4
824	11
825	44
842	30
856	48
860	80
885	26
919	77
926	46
943	73
972	84
1005	15
1009	21
1014	17
1033	50
1039	69
1043	55
1079	2, 51, 67
1095	85, 93
1096	81
1108	12
1109	3, 18
1120	53
1154	7, 33
1158	14
1201	0
1210	16
1224	68
1306	39
1366	96
1428	1, 38
1442	61
1458	36, 58
1500	10, 13, 82
1531	6
1532	41
1535	99
1536	23
6	87
16	50
44	35
45	40
46	48
49	31
57	29
68	19, 25, 42, 45, 47, 95
143	62
159	57
233	74
255	37
258	98
323	9, 88
333	94
445	84
461	34
574	72
586	20
589	96
610	54
615	92
670	56
672	60
681	76
694	91
701	5, 83
702	70
705	27
754	64
819	39
820	11
822	58
839	28, 30
879	1, 38
880	13
883	26
894	32, 97
917	77
918	63
928	89
944	10, 82
965	46
992	24
1011	21
1016	17
1017	15
1020	73
1037	69
1041	55
1072	86
1081	2, 43, 51, 67
1089	90
1105	12
1107	3, 59
1115	6, 23, 81, 85, 93
1131	18
1140	14
1156	7, 65
1184	79
1187	75
1204	0, 33
1206	68
1210	78
1237	16
1266	8
1301	22, 66
1304	49
1325	71
1346	52
1405	80
1455	4, 36, 44, 61
1533	53
1534	41
1553	99
7	93
8	15, 41
9	99
44	40, 87
46	19, 25, 42, 45, 47, 86, 95
48	31
53	20
56	29
67	35
69	65
93	46
94	48, 63
150	0
152	17
154	26
204	57
254	74
257	98
324	9, 56, 64
331	94
467	16
470	34
476	84
491	22
609	69
612	72
613	37
633	92
673	60
675	91
676	78
682	76
699	83
700	62
704	24
721	70
722	5
736	27
755	88
764	49
836	11
837	44
838	28, 30
863	36
873	97
901	80
907	32
927	89
939	73
942	10, 82
943	77
992	21
1036	54
1057	55
1066	90
1068	50
1104	12
1105	59
1114	2, 43, 51, 67, 81
1116	23, 85
1117	6
1129	3, 18
1160	14
1176	7, 33
1189	75
1207	68
1211	79
1280	8
1299	66
1303	39
1324	71
1345	52
1379	96
1412	38
1439	1
1453	4, 61
1483	58
1515	13
1553	53
12	55
13	82
36	77
37	15, 41
38	6
39	53
40	68
63	23, 81, 85, 93
84	12
91	92
96	51, 67
114	5
122	46
131	0, 7, 33
135	63
148	83
165	26
166	17
173	60
174	62
176	32
187	3, 18
205	59
249	70
306	56
442	84
463	75
513	16
598	20
617	96
634	54
673	69
685	37
719	76
724	88, 94
738	64, 74
739	9
758	14, 79
760	52
807	57
833	28
869	58
888	97
898	44
907	27
910	1, 38
936	48
938	80
947	89
951	10
962	29
976	24
978	73
983	35
996	21
1022	99
1061	19, 25, 42, 45, 47, 86, 95
1077	50
1086	40, 43
1094	90
1102	98
1110	87
1135	2
1141	65
1160	31
1261	8, 78
1297	49
1320	71
1339	22, 66
1360	91
1361	39
1432	72
1434	11
1467	34
1479	4, 61
1520	36
1545	30
1546	13
36	55, 87
46	20
60	77
61	40
75	31, 85
77	35
99	19, 25, 42, 45, 47
100	48
115	5
165	17
166	0, 7, 33
172	62
180	60
210	57
230	59
247	70
274	98
307	9, 64, 74
347	88
358	94
470	84
497	66
499	75
514	22
616	72
627	92
650	96
683	69
700	8, 78
701	91
717	83
719	37, 56
727	76
786	79
829	39
870	28, 30
896	36
909	1, 38
911	26
921	32, 97
937	63
938	13
956	27
970	29
976	21
980	10, 82
982	46
986	89
1017	24
1034	15, 41
1035	99
1050	73
1052	50
1087	86, 95
1092	54
1099	90
1109	2, 43, 51, 67
1143	81
1144	6, 23, 93
1153	12
1187	65
1192	14
1216	53
1236	68
1257	16
1267	3, 18
1319	49
1339	71
1359	52
1417	80
1469	11, 44
1474	34
1477	4, 58, 61
14	68
22	50
33	15, 41
35	53
59	99
60	6, 23, 85
77	43, 93
91	29
94	20
100	40, 51
101	35
118	92
124	19, 25, 42, 45, 47, 86, 95
136	65
139	48, 63
165	0
183	3
213	90
285	64, 74
290	98
359	9, 88
468	89
500	75
514	34
537	16
539	22
674	71
689	37
717	94
723	8, 78
727	56
729	60, 62
743	83
744	76
771	5
772	70
776	27
778	52
785	49
827	57
873	4, 11, 44, 58, 61
894	30
907	1, 38
928	32, 97
938	26
940	13
941	80
978	77, 82
979	46
1024	84
1049	21, 73
1063	17
1070	24
1093	54
1102	69
1107	55, 87
1145	2, 67
1154	59
1163	31
1164	81
1172	18
1174	12
1210	14, 79
1215	7, 33
1336	66
1339	39
1357	91
1422	96
1450	72
1524	36
1542	28
1543	10
19	28, 30
48	50
58	55
79	87
81	77
101	31
102	40
104	35
115	12
131	83
132	5
155	92
169	62
193	0
198	60
223	57
227	18
287	98
311	37
343	9, 64, 74
362	88
494	84
502	75
517	66
631	96
642	20
653	72
687	54, 69
715	56
724	91
744	94
746	76
770	70
775	14
807	79
877	39
904	36
930	32, 97
940	26
956	10, 13
958	1
975	82
976	48
977	63
994	89
997	46
1008	29
1013	24, 27
1047	21
1065	17
1066	19, 25, 42, 45, 47
1067	15, 41, 99
1072	73
1105	86, 95
1119	90
1129	2, 43, 51, 67
1147	81, 93
1156	3, 59
1166	6, 23
1191	65
1192	85
1213	7, 33
1233	53
1260	68
1289	16
1291	8, 78
1337	49
1353	22
1354	71
1371	52
1451	80
1466	38
1474	11, 44
1491	34
1507	4, 58, 61
21	28
28	30
49	50
60	55
61	77
81	53
82	15
93	12
104	81, 85
122	92
127	2, 43, 51, 67
144	46
153	5
166	83
196	60
198	32, 97
208	3
209	18
219	17
244	59, 90
313	37
364	56
382	94
496	89
520	75
644	20
656	72
687	71
726	91
741	8, 78
749	76
767	62
781	52
798	70
799	74
800	9, 64, 88
805	14
839	57
846	79
847	49
856	27
924	11
925	4, 58
956	26
958	63
960	80
973	10, 13, 82
974	48
1010	29
1016	35
1045	73
1051	24
1064	84
1070	41, 99
1077	21
1079	54
1092	45
1097	69
1103	19, 25, 42, 47, 86, 95
1126	40
1149	6, 23, 87, 93
1157	98
1194	65
1210	31
1231	7, 33
1258	68
1259	0
1286	16
1351	22
1370	39
1386	66
1446	96
1488	34
1506	1, 38
1528	44, 61
1539	36
62	55
64	82
74	50
83	53
106	68
107	15
108	77
130	31, 81, 85
143	2, 51, 67
155	12
162	92
164	5
189	7, 33
194	62
217	17
230	26
238	60
241	32
263	18, 59
265	70
318	37
367	9, 64
379	56
523	75
558	84
659	96
667	20
731	69
744	8
764	83
766	94
794	76
796	88
819	74
827	52
865	57
882	27
921	28, 36
922	30
926	4, 44, 58, 61
935	97
968	73
970	38
972	48, 63
999	89
1002	46
1003	10, 13
1013	35
1024	29
